=VLOOKUP(IF($W$6="",L8,IF($W$6="O",O8,IF($W$6="R",R8,U8))),TPecap!$B$6:TPecap!$D$1666,1,TRUE)

67815  -> 9308.60

9308.6	67689	67845	9308.6



CONTENT	>>>>>>>>>>>>>>>>>>>>>>>>>>>>>>>>>>>>>>				ELEVATION		ELEVATION>>>>>>>		>>>>>>>	CONTENT
																		
70462	9310.3	70367	70527	0.059375	9310.36		9310.36	70367	70527	70463
                                        
GAGE	0	0.10																
9193.6	250	254	9193.6					9314	76430	76598	76767	76936	77105	77274	77443	77613	77783	77953
9193.7	254	257	9193.7					9315	78124	78294	78465	78636	78808	78979	79151	79323	79496	79668
9193.8	257	261	9193.8					9316	79841	80014	80187	80361	80534	80708	80883	81057	81232	81407
9193.9	261	265	9193.9					9317	81582	81757	81933	82109	82285	82461	82637	82814	82991	83169
9194.0	265	268	9194.0					9318	83346	83524	83702	83880	84058	84237	84416	84595	84774	84954
9194.1	268	272	9194.1					9319	85134	85314	85494	85675	85855	86036	86218	86399	86581	86763
9194.2	272	276	9194.2					9320	86945	87127	87310	87493	87676	87859	88043	88226	88410	88594
9194.3	276	280	9194.3					9321	88779	88963	89148	89333	89518	89703	89889	90074	90260	90447
9194.4	280	283	9194.4					9322	90633	90820	91006	91193	91381	91568	91756	91944	92132	92320
9194.5	283	287	9194.5					9323	92509	92697	92886	93075	93265	93454	93644	93834	94024	94214
9194.6	287	291	9194.6					9324	94405	94596	94787	94978	95169	95361	95553	95745	95937	96130
9194.7	291	295	9194.7					9325	96323	96515	96709	96902	97095	97289	97483	97677	97872	98066
9194.8	295	299	9194.8					9326	98261	98456	98651	98847	99042	99238	99434	99630	99827	100024
9194.9	299	303	9194.9					9327	100221	100418	100615	100812	101010	101208	101406	101605	101803	102002
9195.0	303	306	9195.0					9328	102201	102400	102600	102799	102999	103199	103399	103600	103801	104001
9195.1	306	310	9195.1					9329	104203	104404	104605	104807	105009	105211	105413	105616	105819	106022
9195.2	310	314	9195.2					9330	106225	106428	106632	106836	107040	107244	107448	107653	107858	108062
9195.3	314	318	9195.3					9331	108268	108473	108678	108884	109090	109296	109502	109709	109915	110122
9195.4	318	322	9195.4					9332	110329	110536	110744	110952	111159	111367	111575	111784	111992	112201
9195.5	322	326	9195.5					9333	112410	112619	112829	113038	113248	113458	113668	113878	114089	114299
9195.6	326	330	9195.6					9334	114510	114721	114932	115144	115355	115567	115779	115991	116204	116416
9195.7	330	335	9195.7					9335	116629	116842	117055	117269	117482	117696	117910	118124	118338	118553
9195.8	335	339	9195.8					9336	118767	118982	119197	119413	119628	119844	120060	120276	120492	120708
9195.9	339	343	9195.9					9337	120925	121142	121359	121576	121793	122011	122228	122446	122664	122883
9196.0	343	347	9196.0					9338	123101	123320	123539	123758	123977	124197	124416	124636	124856	125076
9196.1	347	351	9196.1					9339	125297	125518	125738	125959	126181	126402	126623	126845	127067	127289
9196.2	351	355	9196.2															
9196.3	355	360	9196.3															
9196.4	360	364	9196.4															
9196.5	364	368	9196.5															
9196.6	368	373	9196.6															
9196.7	373	377	9196.7															
9196.8	377	381	9196.8															
9196.9	381	386	9196.9															
9197.0	386	390	9197.0															
9197.1	390	395	9197.1															
9197.2	395	399	9197.2															
9197.3	399	404	9197.3															
9197.4	404	408	9197.4															
9197.5	408	413	9197.5															
9197.6	413	417	9197.6															
